item_id,category,price,rating
1925,Movies,498.6,3.98
1926,Electronics,419.81,1.85
1927,Books,57.2,3.06
1928,Gaming,387.23,3.55
1929,Sports,317.37,4.03
1930,Music,117.38,3.65
1931,Education,199.09,1.28
1932,Education,105.06,4.18
1933,Music,448.49,2.13
1934,Fashion,99.23,1.11
1935,Electronics,474.11,3.74
1936,Education,478.73,4.46
1937,Electronics,173.53,1.45
1938,Fashion,252.03,1.11
1939,Electronics,79.21,1.93
1940,Movies,334.5,3.04
1941,Fashion,154.7,3.26
1942,Gaming,66.98,4.02
1943,Fashion,357.46,1.87
1944,Electronics,305.16,3.01
1945,Books,35.1,2.11
1946,Education,499.74,1.4
1947,Books,255.67,4.4
1948,Fashion,153.82,2.04
1949,Books,445.94,2.22
1950,Fashion,327.49,3.96
1951,Movies,395.37,4.98
1952,Books,402.58,3.63
1953,Sports,448.25,4.62
1954,Sports,486.72,4.11
1955,Gaming,101.49,3.84
1956,Gaming,42.19,2.27
1957,Education,62.32,4.8
1958,Education,172.68,3.85
1959,Gaming,287.8,1.43
1960,Electronics,282.87,3.64
1961,Education,441.35,1.28
1962,Sports,151.34,3.77
1963,Books,21.99,1.81
1964,Fashion,113.24,3.68
1965,Gaming,146.55,3.4
1966,Education,482.85,4.17
1967,Education,169.79,2.89
1968,Sports,104.33,1.06
1969,Books,148.41,2.48
1970,Fashion,284.36,4.78
1971,Fashion,474.19,1.28
1972,Education,309.25,1.17
1973,Gaming,325.8,1.47
1974,Electronics,473.47,4.46
1975,Education,16.05,4.13
1976,Music,319.77,2.98
1977,Education,303.3,3.71
1978,Gaming,442.81,4.07
1979,Music,289.81,4.3
1980,Sports,493.53,2.2
1981,Sports,63.62,3.93
1982,Movies,489.41,1.47
1983,Sports,218.7,1.25
1984,Books,389.38,4.79
1985,Books,252.0,2.64
1986,Gaming,454.32,1.53
1987,Music,446.33,2.57
1988,Movies,281.91,3.11
1989,Sports,309.91,4.77
1990,Electronics,475.81,4.32
1991,Music,99.81,2.33
1992,Fashion,246.47,4.62
1993,Sports,262.83,4.91
1994,Books,492.0,3.39
1995,Fashion,439.36,5.0
1996,Electronics,425.61,3.63
1997,Fashion,423.34,1.33
1998,Books,319.24,1.87
1999,Books,62.45,4.57
2000,Music,321.62,1.97
2001,Electronics,196.46,4.89
2002,Music,431.78,1.06
2003,Education,490.0,2.47
2004,Gaming,349.23,3.85
2005,Movies,456.28,4.54
2006,Movies,144.46,3.57
2007,Education,199.88,3.1
2008,Movies,279.57,2.59
2009,Education,234.63,1.83
2010,Electronics,305.78,4.04
2011,Electronics,217.72,4.91
2012,Electronics,33.33,3.36
2013,Fashion,293.88,1.15
2014,Gaming,116.16,4.62
2015,Education,274.53,2.75
2016,Gaming,210.67,4.55
2017,Movies,186.68,4.44
2018,Movies,158.05,3.13
2019,Gaming,76.19,4.3
2020,Education,369.31,3.12
2021,Gaming,17.82,2.93
2022,Movies,116.47,2.65
2023,Education,428.93,4.08
2024,Education,124.77,4.94
2025,Movies,452.09,3.11
2026,Books,267.42,4.61
2027,Gaming,319.89,3.15
2028,Sports,375.83,1.94
2029,Gaming,439.8,3.13
2030,Music,303.73,1.36
2031,Gaming,158.21,2.71
2032,Electronics,209.89,4.11
2033,Movies,144.75,1.73
2034,Music,293.4,3.46
2035,Electronics,65.18,1.01
2036,Electronics,459.24,1.32
2037,Gaming,449.44,2.6
2038,Sports,328.26,1.74
2039,Music,412.84,1.72
2040,Music,196.32,1.95
2041,Sports,419.57,4.43
2042,Education,189.15,2.23
2043,Sports,387.91,4.51
2044,Electronics,313.89,4.71
2045,Gaming,194.61,1.61
2046,Movies,93.92,3.68
2047,Gaming,206.73,1.63
2048,Fashion,149.65,3.12
2049,Education,65.12,1.01
2050,Education,459.06,2.22
2051,Books,114.64,3.79
2052,Books,427.43,3.53
2053,Music,130.97,4.45
2054,Fashion,257.66,2.52
2055,Gaming,304.34,3.8
2056,Sports,298.95,4.68
2057,Music,315.87,4.51
2058,Sports,295.54,2.32
2059,Electronics,268.49,1.35
2060,Music,118.94,4.06
2061,Education,332.43,1.67
2062,Electronics,221.82,1.57
2063,Fashion,428.63,1.44
2064,Music,328.85,3.43
2065,Music,239.02,2.11
2066,Books,204.96,4.23
2067,Fashion,381.97,3.96
2068,Fashion,376.16,1.58
2069,Education,54.05,4.45
2070,Gaming,419.4,3.73
2071,Sports,304.92,2.47
2072,Gaming,115.92,3.67
2073,Movies,456.95,2.75
2074,Sports,155.09,2.08
2075,Books,16.73,3.08
2076,Music,494.18,4.26
2077,Movies,449.25,3.48
2078,Music,243.32,4.96
2079,Gaming,226.35,4.67
2080,Music,382.11,2.32
2081,Movies,254.02,2.54
2082,Gaming,72.43,2.43
2083,Gaming,445.04,4.01
2084,Sports,142.4,2.47
2085,Movies,310.13,2.66
2086,Music,254.01,3.79
2087,Movies,236.29,1.76
2088,Movies,262.68,2.42
2089,Sports,148.91,2.31
2090,Movies,222.31,4.55
2091,Movies,368.36,3.67
2092,Books,238.27,1.01
2093,Movies,173.57,4.25
2094,Books,197.14,3.26
2095,Gaming,106.35,4.66
2096,Sports,461.97,1.58
2097,Sports,363.46,1.3
2098,Movies,301.28,1.71
2099,Movies,77.12,1.02
2100,Education,470.72,4.32
2101,Movies,43.35,3.4
2102,Sports,120.28,2.06
2103,Movies,437.71,1.46
2104,Gaming,302.74,2.61
2105,Movies,99.45,2.81
2106,Electronics,470.54,4.13
2107,Fashion,70.4,4.4
2108,Fashion,469.03,2.11
2109,Sports,170.04,1.51
2110,Electronics,175.75,3.69
2111,Music,139.72,1.03
2112,Gaming,172.58,2.81
2113,Fashion,285.35,3.74
2114,Education,35.58,2.88
2115,Sports,136.85,4.79
2116,Movies,183.15,1.4
2117,Books,25.54,2.06
2118,Sports,93.54,3.6
2119,Fashion,424.25,2.25
2120,Books,291.01,3.92
2121,Electronics,202.25,1.27
2122,Education,118.45,4.53
2123,Fashion,413.12,1.35
2124,Electronics,115.85,4.08
2125,Fashion,245.52,4.04
2126,Books,109.49,4.81
2127,Education,392.89,1.79
2128,Electronics,281.43,1.45
2129,Education,183.91,3.64
2130,Music,168.41,3.63
2131,Movies,126.17,3.88
2132,Music,183.0,4.16
2133,Sports,72.66,2.45
2134,Movies,234.65,2.7
2135,Gaming,219.38,2.78
2136,Music,494.46,1.77
2137,Music,385.49,3.21
2138,Education,209.75,3.53
2139,Fashion,427.5,2.87
2140,Fashion,433.08,1.38
2141,Electronics,328.28,2.33
2142,Sports,196.42,3.28
2143,Electronics,242.56,2.53
2144,Electronics,157.62,3.47
2145,Movies,255.26,2.29
2146,Movies,106.46,4.1
2147,Gaming,400.86,1.86
2148,Movies,134.52,1.96
2149,Gaming,442.86,4.1
2150,Books,41.91,4.33
2151,Fashion,23.24,2.01
2152,Sports,459.9,4.46
2153,Electronics,391.81,2.83
2154,Electronics,164.1,4.53
2155,Fashion,330.25,2.18
2156,Music,234.28,4.53
2157,Books,452.21,3.64
2158,Fashion,367.62,1.16
2159,Books,304.28,3.76
2160,Sports,15.09,4.38
2161,Education,464.5,1.95
2162,Music,423.67,3.66
2163,Gaming,292.44,4.37
2164,Music,146.38,4.16
2165,Gaming,160.69,4.15
2166,Sports,228.27,1.47
2167,Music,193.85,1.93
2168,Music,54.76,1.44
2169,Education,391.14,4.53
2170,Electronics,463.93,4.42
2171,Gaming,415.96,1.28
2172,Books,396.11,4.13
2173,Sports,69.99,3.65
2174,Books,228.99,4.6
2175,Movies,349.23,4.8
2176,Music,56.94,1.16
2177,Movies,486.92,1.32
2178,Sports,196.17,3.6
2179,Movies,440.63,2.02
2180,Music,19.38,3.09
2181,Gaming,238.2,2.23
2182,Gaming,437.58,4.0
2183,Sports,429.77,1.65
2184,Books,347.74,4.9
2185,Books,307.9,1.69
2186,Sports,497.91,3.11
2187,Music,420.83,1.6
2188,Electronics,334.72,4.65
2189,Sports,268.35,2.15
2190,Movies,68.07,2.18
2191,Fashion,180.67,3.84
2192,Sports,93.42,1.42
2193,Gaming,196.54,2.83
2194,Fashion,316.05,3.83
2195,Fashion,445.19,2.16
2196,Electronics,266.66,2.46
2197,Sports,5.7,3.32
2198,Sports,408.82,1.15
2199,Movies,6.73,3.91
2200,Education,343.51,2.62
2201,Movies,332.49,4.81
2202,Fashion,127.69,1.98
2203,Movies,97.18,3.9
2204,Gaming,179.83,4.95
2205,Sports,358.75,2.47
2206,Books,78.85,3.37
2207,Electronics,150.98,4.62
2208,Movies,223.5,2.17
2209,Sports,296.33,1.55
2210,Education,282.97,1.22
2211,Gaming,305.41,3.12
2212,Gaming,262.78,3.74
2213,Electronics,27.01,2.84
2214,Electronics,224.8,2.84
2215,Music,490.05,1.56
2216,Fashion,346.76,2.61
2217,Movies,258.3,4.05
2218,Gaming,82.9,4.05
2219,Electronics,39.81,2.93
2220,Fashion,372.33,1.77
2221,Books,386.6,1.67
2222,Education,400.62,2.88
2223,Education,343.9,4.67
2224,Movies,207.17,1.93
2225,Books,434.25,1.65
2226,Education,317.58,4.69
2227,Movies,338.83,1.78
2228,Sports,80.38,2.01
2229,Electronics,198.75,1.64
2230,Movies,399.92,2.43
2231,Sports,468.36,4.37
2232,Music,454.87,2.18
2233,Electronics,289.0,2.29
2234,Fashion,132.19,3.43
2235,Sports,409.91,1.37
2236,Music,141.51,1.82
2237,Electronics,400.18,4.73
2238,Fashion,44.57,2.52
2239,Fashion,457.68,2.38
2240,Movies,357.77,1.4
2241,Gaming,224.97,3.01
2242,Gaming,380.04,2.16
2243,Music,135.77,2.21
2244,Fashion,280.07,4.5
2245,Education,416.32,1.23
2246,Music,440.08,1.38
2247,Fashion,210.6,4.06
2248,Sports,45.35,1.16
2249,Sports,168.35,3.92
2250,Fashion,263.27,2.67
2251,Fashion,407.47,4.07
2252,Sports,394.09,2.84
2253,Electronics,14.63,1.69
2254,Fashion,371.94,4.01
2255,Electronics,486.29,1.76
2256,Fashion,65.85,1.56
2257,Music,96.47,3.11
2258,Gaming,487.73,3.36
2259,Books,263.73,3.69
2260,Sports,41.6,4.26
2261,Sports,325.21,1.68
2262,Electronics,317.2,3.38
2263,Sports,37.1,2.07
2264,Electronics,198.52,1.98
2265,Sports,125.37,3.29
2266,Sports,238.08,3.67
2267,Movies,478.42,3.64
2268,Gaming,293.14,4.39
2269,Education,317.88,1.66
2270,Education,160.8,3.93
2271,Books,370.5,4.95
2272,Books,315.35,4.6
2273,Gaming,32.02,3.26
2274,Education,460.32,2.15
2275,Music,81.66,2.4
2276,Electronics,397.16,1.34
2277,Education,302.17,1.54
2278,Gaming,220.59,4.86
2279,Fashion,101.6,1.14
2280,Education,216.47,3.31
2281,Music,152.27,3.17
2282,Music,476.93,2.25
2283,Sports,158.17,2.93
2284,Electronics,260.08,1.01
2285,Fashion,309.86,4.99
2286,Movies,149.54,3.52
2287,Music,7.29,3.42
2288,Sports,226.3,3.12
2289,Electronics,274.23,1.71
2290,Books,386.13,3.22
2291,Fashion,138.75,4.75
2292,Sports,11.32,3.9
2293,Movies,193.71,3.09
2294,Education,149.3,2.29
2295,Fashion,12.51,3.92
2296,Sports,356.85,3.62
2297,Electronics,439.59,4.61
2298,Sports,280.44,3.74
2299,Movies,10.44,4.39
2300,Fashion,409.12,1.08
2301,Electronics,273.7,4.63
2302,Fashion,94.79,2.41
2303,Movies,168.87,2.42
2304,Education,25.73,2.12
2305,Books,150.95,4.46
2306,Electronics,179.3,2.79
2307,Books,193.47,1.48
2308,Education,495.23,4.3
2309,Fashion,272.76,2.91
2310,Fashion,326.38,2.31
2311,Fashion,29.89,2.62
2312,Movies,492.07,1.73
2313,Electronics,266.21,1.03
2314,Music,65.41,3.35
2315,Electronics,152.22,4.62
2316,Education,206.05,1.83
2317,Gaming,275.07,4.18
2318,Movies,14.61,3.02
2319,Education,387.85,1.41
2320,Books,451.89,2.06
2321,Education,89.45,3.36
2322,Education,91.64,3.72
2323,Music,247.6,1.44
2324,Movies,456.68,3.69
2325,Gaming,275.27,2.5
2326,Books,71.76,3.83
2327,Fashion,407.76,1.5
2328,Movies,249.81,2.94
2329,Electronics,178.21,4.16
2330,Gaming,54.27,1.82
2331,Music,5.79,2.49
2332,Sports,149.13,4.47
2333,Education,374.18,1.34
2334,Fashion,371.77,3.7
2335,Education,144.45,1.06
2336,Fashion,62.01,2.0
2337,Music,409.23,2.86
2338,Books,459.61,4.16
2339,Fashion,147.12,4.38
2340,Fashion,62.78,1.14
2341,Music,306.23,2.37
2342,Electronics,168.07,3.75
2343,Music,425.8,2.29
2344,Gaming,165.88,3.14
2345,Gaming,328.33,1.81
2346,Movies,456.78,3.62
2347,Movies,314.46,4.62
2348,Fashion,454.1,1.54
2349,Sports,76.81,4.05
2350,Education,478.66,3.67
2351,Sports,208.6,3.73
2352,Sports,118.26,4.99
2353,Education,218.39,4.73
2354,Books,218.25,4.71
2355,Fashion,171.16,4.04
2356,Books,475.75,3.58
2357,Fashion,340.39,1.41
2358,Books,239.74,4.55
2359,Books,124.25,4.15
2360,Electronics,339.48,1.89
2361,Books,144.98,2.71
2362,Education,66.94,4.65
2363,Electronics,370.98,2.46
2364,Sports,153.33,3.76
2365,Music,214.99,1.92
2366,Gaming,217.92,4.49
2367,Electronics,38.96,2.47
2368,Books,481.36,1.06
2369,Education,445.87,2.5
2370,Electronics,98.81,1.06
2371,Education,39.91,1.69
2372,Movies,17.58,2.34
2373,Electronics,27.22,3.77
2374,Sports,410.36,4.55
2375,Fashion,276.82,4.79
2376,Music,7.79,1.54
2377,Books,150.12,4.16
2378,Movies,443.27,3.47
2379,Music,194.7,3.66
2380,Fashion,94.55,2.83
2381,Music,256.23,1.42
2382,Books,21.77,4.0
2383,Education,269.68,2.33
2384,Books,221.43,4.83
2385,Fashion,195.53,1.41
2386,Fashion,234.48,3.59
2387,Fashion,11.0,2.33
2388,Education,199.79,2.85
2389,Gaming,154.33,3.67
2390,Movies,472.63,4.66
2391,Sports,333.87,3.03
2392,Sports,413.78,4.34
2393,Education,415.64,1.63
2394,Fashion,17.59,4.93
2395,Fashion,480.03,3.26
2396,Electronics,496.57,4.08
2397,Music,261.1,2.56
2398,Movies,298.47,3.06
2399,Fashion,496.93,2.96
2400,Fashion,418.78,4.25
2401,Books,40.35,1.35
2402,Gaming,331.61,2.04
2403,Fashion,330.48,1.58
2404,Gaming,201.55,1.41
2405,Music,144.64,1.35
2406,Movies,485.44,2.58
2407,Gaming,451.09,4.88
2408,Sports,455.23,2.82
2409,Sports,390.55,1.61
2410,Electronics,51.94,4.51
2411,Sports,20.4,4.89
2412,Sports,337.71,2.68
2413,Movies,74.98,3.89
2414,Movies,283.74,3.84
2415,Movies,211.87,1.27
2416,Education,160.91,2.26
2417,Electronics,9.3,1.04
2418,Movies,168.73,3.91
2419,Education,313.9,1.96
2420,Music,303.37,3.59
2421,Electronics,263.67,3.09
2422,Movies,188.03,1.49
2423,Education,195.81,2.38
2424,Electronics,298.03,4.43
2425,Fashion,190.81,3.84
2426,Electronics,406.86,1.85
2427,Music,451.32,1.28
2428,Gaming,451.35,1.65
2429,Music,171.9,3.42
2430,Books,453.31,2.02
2431,Music,382.97,3.84
2432,Sports,84.06,2.92
2433,Education,243.35,2.22
2434,Education,391.06,4.7
2435,Movies,359.7,4.89
2436,Fashion,29.98,1.15
2437,Gaming,447.46,4.59
2438,Gaming,58.02,2.43
2439,Sports,418.52,1.51
2440,Fashion,137.38,3.72
2441,Music,491.04,4.19
2442,Gaming,389.77,2.37
2443,Sports,332.36,1.45
2444,Movies,496.17,2.92
2445,Fashion,321.21,4.5
2446,Education,5.48,4.9
2447,Education,182.78,2.36
2448,Education,76.81,4.43
2449,Music,436.07,1.08
2450,Fashion,32.58,4.67
2451,Fashion,65.82,3.48
2452,Music,311.73,4.48
2453,Fashion,288.46,2.74
2454,Electronics,487.32,1.92
2455,Gaming,135.05,1.34
2456,Books,487.78,3.83
2457,Gaming,10.99,3.82
2458,Music,205.05,4.87
2459,Books,142.31,3.84
2460,Fashion,315.58,1.05
2461,Fashion,443.18,1.56
2462,Electronics,333.48,4.1
2463,Music,317.31,1.39
2464,Fashion,487.71,1.95
2465,Fashion,315.79,4.19
2466,Movies,469.92,3.42
2467,Books,133.23,4.35
2468,Books,85.79,1.09
2469,Music,454.53,3.3
2470,Gaming,39.47,3.32
2471,Sports,76.78,1.13
2472,Electronics,62.68,4.1
2473,Fashion,379.05,3.42
2474,Music,108.62,3.96
2475,Music,206.98,3.04
2476,Gaming,449.33,2.83
2477,Sports,315.05,4.85
2478,Gaming,228.44,3.24
2479,Sports,294.29,1.96
2480,Education,369.78,3.91
2481,Fashion,110.71,1.05
2482,Gaming,499.48,3.33
2483,Fashion,94.61,2.13
2484,Movies,310.81,1.55
2485,Fashion,23.45,4.19
2486,Electronics,359.34,2.24
2487,Gaming,33.95,2.95
2488,Gaming,141.71,2.59
2489,Books,140.61,1.7
2490,Music,196.56,4.86
2491,Movies,136.78,2.34
2492,Electronics,167.97,2.92
2493,Music,422.54,2.61
2494,Books,404.04,1.46
2495,Sports,447.98,1.74
2496,Sports,24.4,1.63
2497,Books,99.42,3.03
2498,Sports,227.72,3.86
2499,Electronics,30.22,2.99
2500,Electronics,169.57,3.52
2501,Movies,26.63,1.14
2502,Sports,216.49,4.25
2503,Fashion,337.19,1.07
2504,Books,93.34,1.91
2505,Books,214.41,3.35
2506,Fashion,112.15,2.53
2507,Fashion,294.05,2.53
2508,Books,75.87,2.97
2509,Fashion,165.38,4.46
2510,Books,388.93,1.76
2511,Music,80.55,2.39
2512,Movies,209.03,4.73
2513,Books,154.3,4.47
2514,Music,255.13,4.54
2515,Fashion,352.47,3.83
2516,Gaming,261.8,4.36
2517,Gaming,130.94,4.63
2518,Education,320.2,2.75
2519,Gaming,491.18,4.45
2520,Movies,387.15,2.1
2521,Electronics,487.0,3.97
2522,Books,304.58,4.69
2523,Books,85.28,1.56
2524,Music,284.04,1.23
2525,Movies,333.67,1.96
2526,Electronics,63.92,2.64
2527,Gaming,235.65,1.68
2528,Movies,25.56,2.66
2529,Movies,380.97,4.5
2530,Fashion,53.29,3.1
2531,Electronics,135.38,2.5
2532,Electronics,467.05,2.41
2533,Gaming,185.85,1.84
2534,Fashion,480.21,2.83
2535,Education,287.34,2.81
2536,Education,130.19,4.24
2537,Education,19.09,3.76
2538,Sports,299.17,1.58
2539,Music,87.12,3.64
2540,Music,159.51,2.06
2541,Gaming,34.28,4.07
2542,Gaming,441.92,4.28
2543,Movies,235.69,3.14
2544,Gaming,124.93,1.69
2545,Movies,412.39,4.19
2546,Books,389.79,2.85
2547,Gaming,432.93,4.7
2548,Fashion,167.53,1.9
2549,Sports,234.81,1.72
2550,Movies,442.58,2.35
2551,Fashion,290.21,3.38
2552,Books,259.92,1.63
2553,Fashion,495.55,1.69
2554,Gaming,377.0,4.17
2555,Fashion,76.86,4.73
2556,Fashion,246.44,3.52
2557,Books,322.88,3.02
2558,Sports,75.3,4.01
2559,Fashion,292.98,1.47
2560,Electronics,351.66,3.81
2561,Movies,276.5,1.36
2562,Books,179.56,1.2
2563,Electronics,241.41,4.63
2564,Movies,6.12,2.07
2565,Fashion,400.93,1.04
2566,Movies,10.04,3.44
2567,Sports,395.65,4.11
2568,Books,390.89,2.44
2569,Movies,441.95,1.05
2570,Education,159.53,2.35
2571,Books,86.96,2.34
2572,Books,295.01,3.08
2573,Education,163.12,4.0
2574,Education,358.82,2.12
2575,Fashion,165.0,2.15
2576,Gaming,68.78,4.01
2577,Movies,27.91,1.6
2578,Books,57.13,4.3
2579,Fashion,26.78,3.66
2580,Sports,27.01,4.15
2581,Books,456.79,2.95
2582,Electronics,403.25,3.83
2583,Electronics,398.84,4.07
2584,Sports,106.66,3.0
2585,Gaming,480.41,2.37
2586,Gaming,485.39,3.33
2587,Gaming,233.5,3.63
2588,Electronics,408.84,2.58
2589,Fashion,21.31,3.84
2590,Electronics,478.3,3.5
2591,Electronics,98.27,1.99
2592,Electronics,455.33,1.05
2593,Music,276.63,1.63
2594,Sports,144.97,2.23
2595,Fashion,113.54,4.17
2596,Music,169.44,2.38
2597,Sports,229.24,4.61
2598,Gaming,345.65,1.25
2599,Sports,24.43,3.27
2600,Books,444.09,2.29
2601,Electronics,127.65,3.99
2602,Music,303.04,3.26
2603,Electronics,78.9,1.7
2604,Music,144.48,1.83
2605,Fashion,485.87,1.07
2606,Movies,314.9,3.07
2607,Sports,165.01,4.55
2608,Sports,336.73,4.99
2609,Electronics,88.48,1.35
2610,Music,74.0,2.08
2611,Fashion,211.31,4.45
2612,Gaming,145.38,4.66
2613,Fashion,234.14,3.59
2614,Electronics,135.88,1.62
2615,Electronics,435.38,1.44
2616,Education,388.14,3.32
2617,Gaming,431.26,3.87
2618,Gaming,144.42,3.3
2619,Fashion,11.47,2.9
2620,Education,47.58,2.72
2621,Gaming,59.26,4.82
2622,Sports,263.92,4.65
2623,Sports,16.07,3.55
2624,Fashion,156.94,2.73
2625,Sports,437.18,4.92
2626,Gaming,127.01,4.79
2627,Sports,345.92,4.81
2628,Sports,283.37,4.84
2629,Education,446.77,1.51
2630,Gaming,158.84,1.97
2631,Books,288.19,4.21
2632,Music,380.91,3.91
2633,Books,190.76,1.56
2634,Gaming,109.24,3.97
2635,Fashion,78.03,1.89
2636,Gaming,215.15,1.29
2637,Education,110.28,1.6
2638,Books,475.9,1.77
2639,Sports,431.58,1.46
2640,Gaming,435.49,3.4
2641,Movies,425.6,4.47
2642,Books,300.2,4.67
2643,Electronics,294.8,3.85
2644,Books,210.96,4.66
2645,Sports,412.96,1.67
2646,Fashion,290.31,4.59
2647,Fashion,397.57,4.85
2648,Sports,119.49,2.47
2649,Sports,256.06,1.93
2650,Fashion,200.05,3.15
2651,Books,99.71,2.03
2652,Sports,66.8,3.85
2653,Music,183.97,1.88
2654,Fashion,256.13,1.27
2655,Education,462.09,2.18
2656,Books,443.8,2.99
2657,Education,425.82,1.99
2658,Music,91.76,4.4
2659,Electronics,110.4,3.98
2660,Gaming,175.57,3.99
2661,Education,454.28,4.93
2662,Education,183.11,2.47
2663,Gaming,490.79,4.45
2664,Books,27.32,3.29
2665,Electronics,94.72,4.98
2666,Gaming,73.77,3.24
2667,Music,334.27,4.75
2668,Fashion,424.39,1.98
2669,Electronics,288.45,4.81
2670,Books,369.18,3.75
2671,Movies,378.68,2.29
2672,Sports,365.98,1.93
2673,Books,216.91,4.56
2674,Fashion,14.39,2.66
2675,Education,137.08,1.79
2676,Education,420.09,3.79
2677,Gaming,60.75,2.98
2678,Books,236.12,1.57
2679,Education,400.88,2.47
2680,Books,382.16,1.77
2681,Music,160.96,1.38
2682,Gaming,76.02,4.53
2683,Sports,59.01,1.38
2684,Movies,470.49,3.58
2685,Music,54.95,4.89
2686,Education,77.81,4.07
2687,Fashion,22.25,3.5
2688,Electronics,275.62,1.83
2689,Fashion,323.36,3.47
2690,Gaming,400.18,4.5
2691,Gaming,257.5,2.96
2692,Music,312.69,3.92
2693,Gaming,181.3,3.02
2694,Gaming,294.63,4.95
2695,Fashion,295.92,1.9
2696,Music,296.05,4.28
2697,Books,429.41,4.2
2698,Fashion,444.66,2.34
2699,Music,256.25,4.12
2700,Education,135.9,2.49
2701,Sports,416.42,4.08
2702,Movies,485.74,4.98
2703,Fashion,124.17,4.6
2704,Music,51.79,3.84
2705,Music,113.95,2.2
2706,Sports,473.43,2.05
2707,Movies,338.22,1.71
2708,Gaming,51.23,2.36
2709,Electronics,313.98,1.99
2710,Education,153.58,3.83
2711,Movies,55.88,2.79
2712,Fashion,471.16,2.59
2713,Electronics,219.93,3.95
2714,Education,390.61,4.08
2715,Movies,498.94,1.29
2716,Education,491.22,4.8
2717,Fashion,426.81,2.82
2718,Gaming,436.1,1.88
2719,Gaming,396.87,1.74
2720,Movies,408.6,3.46
2721,Books,53.53,4.58
2722,Education,291.09,3.62
2723,Gaming,145.34,4.49
2724,Education,274.87,2.68
2725,Electronics,269.47,3.81
2726,Electronics,349.05,2.43
2727,Education,195.7,3.25
2728,Movies,462.58,3.98
2729,Education,198.26,2.35
2730,Movies,264.2,4.48
2731,Music,9.3,3.84
2732,Movies,150.78,1.83
2733,Gaming,11.01,4.59
2734,Movies,456.56,1.25
2735,Books,263.3,1.61
2736,Sports,380.55,3.66
2737,Movies,152.08,1.47
2738,Books,416.45,3.7
2739,Gaming,8.38,3.51
2740,Education,406.1,3.36
2741,Sports,215.23,3.34
2742,Movies,311.76,3.56
2743,Education,483.69,1.71
2744,Music,313.43,1.75
2745,Sports,108.93,3.68
2746,Gaming,458.4,1.64
2747,Books,481.42,2.28
2748,Gaming,198.7,1.61
2749,Movies,309.84,3.39
2750,Electronics,223.92,2.9
2751,Movies,313.37,3.33
2752,Movies,190.26,4.54
2753,Music,335.49,1.82
2754,Electronics,163.35,4.15
2755,Fashion,56.74,4.0
2756,Gaming,182.63,3.21
2757,Electronics,143.88,4.95
2758,Music,453.39,4.71
2759,Fashion,96.46,4.37
2760,Books,270.02,3.83
2761,Electronics,112.66,3.85
2762,Fashion,457.56,2.07
2763,Gaming,120.51,1.42
2764,Fashion,137.07,3.14
2765,Education,417.19,2.12
2766,Electronics,312.47,2.92
2767,Gaming,147.85,3.04
2768,Gaming,88.14,3.56
2769,Movies,62.25,3.92
2770,Electronics,92.97,4.99
2771,Electronics,412.72,2.38
2772,Fashion,215.97,2.04
2773,Movies,384.72,2.52
2774,Movies,378.82,1.07
2775,Music,72.13,2.46
2776,Books,58.91,3.4
2777,Sports,30.16,4.44
2778,Electronics,381.85,1.87
2779,Sports,244.48,2.81
2780,Electronics,363.81,2.61
2781,Music,21.3,2.09
2782,Education,235.77,4.9
2783,Movies,441.17,1.73
2784,Sports,363.02,4.75
2785,Education,9.35,3.88
2786,Movies,232.37,3.72
2787,Books,304.77,4.94
2788,Music,147.96,4.14
2789,Gaming,121.15,2.74
2790,Sports,487.81,4.06
2791,Electronics,161.33,3.48
2792,Fashion,29.6,2.07
2793,Education,360.6,3.28
2794,Music,237.49,3.76
2795,Electronics,202.24,1.1
2796,Electronics,223.31,4.61
2797,Electronics,429.02,2.64
2798,Sports,16.0,3.55
2799,Electronics,371.89,2.18
2800,Music,240.95,4.97
2801,Gaming,290.29,2.4
2802,Gaming,315.61,1.72
2803,Books,103.63,4.7
2804,Music,123.4,2.24
2805,Sports,274.17,4.6
2806,Electronics,391.82,1.18
2807,Music,348.05,3.02
2808,Gaming,240.4,3.77
2809,Movies,102.13,4.93
2810,Books,324.43,2.46
2811,Movies,302.1,1.87
2812,Sports,318.75,1.11
2813,Education,173.89,3.99
2814,Movies,404.95,2.01
2815,Gaming,272.01,3.11
2816,Education,213.62,1.91
2817,Electronics,353.1,2.01
2818,Education,455.96,3.11
2819,Electronics,435.89,2.16
2820,Books,404.5,1.45
2821,Education,384.58,2.55
2822,Fashion,237.65,1.67
2823,Gaming,14.22,3.66
2824,Electronics,295.92,3.49
2825,Electronics,131.23,1.96
2826,Books,416.0,4.05
2827,Sports,171.71,3.55
2828,Gaming,414.93,4.56
2829,Music,7.87,4.25
2830,Books,178.44,3.87
2831,Electronics,188.84,3.42
2832,Sports,325.16,2.62
2833,Movies,258.83,3.91
2834,Movies,240.77,1.06
2835,Movies,11.39,3.65
2836,Movies,424.38,4.14
2837,Fashion,158.65,2.88
2838,Electronics,120.91,4.96
2839,Gaming,133.95,2.67
2840,Education,342.16,4.5
2841,Movies,30.48,2.2
2842,Music,286.65,3.47
2843,Gaming,39.66,3.66
2844,Gaming,266.39,4.31
2845,Music,114.98,1.78
2846,Fashion,397.7,3.82
2847,Movies,396.88,4.13
2848,Electronics,56.48,2.11
2849,Gaming,133.74,4.74
2850,Fashion,246.3,1.44
2851,Fashion,148.34,4.49
2852,Books,424.3,4.6
