user_id,age,premium_user,favorite_category,secondary_category
5303,37,0,Sports,Gaming
5304,35,1,Music,Movies
5305,26,0,Fashion,Movies
5306,48,0,Fashion,Sports
5307,40,1,Gaming,Sports
5308,58,0,Electronics,Music
5309,64,0,Sports,Electronics
5310,45,0,Movies,Electronics
5311,21,0,Books,Gaming
5312,62,1,Gaming,Electronics
5313,28,0,Music,Gaming
5314,26,0,Books,Sports
5315,18,0,Music,Education
5316,43,0,Movies,Books
5317,43,1,Sports,Fashion
5318,27,1,Electronics,Books
5319,42,0,Gaming,Books
5320,32,0,Gaming,Electronics
5321,27,1,Books,Fashion
5322,64,0,Movies,Music
5323,18,0,Education,Electronics
5324,36,0,Music,Gaming
5325,25,1,Movies,Music
5326,43,0,Movies,Music
5327,32,0,Books,Electronics
5328,18,1,Fashion,Sports
5329,45,0,Gaming,Books
5330,68,0,Music,Education
5331,51,1,Gaming,Sports
5332,42,1,Fashion,Sports
5333,56,0,Electronics,Gaming
5334,64,0,Fashion,Gaming
5335,46,0,Fashion,Books
5336,62,0,Gaming,Movies
5337,60,0,Movies,Electronics
5338,36,0,Music,Gaming
5339,32,1,Sports,Gaming
5340,43,1,Gaming,Music
5341,30,0,Education,Books
5342,21,0,Education,Fashion
5343,66,0,Education,Movies
5344,54,1,Movies,Fashion
5345,18,1,Gaming,Movies
5346,29,0,Sports,Fashion
5347,61,0,Books,Sports
5348,61,0,Gaming,Education
5349,51,0,Music,Education
5350,21,0,Books,Gaming
5351,43,0,Books,Electronics
5352,62,0,Sports,Electronics
5353,36,0,Fashion,Music
5354,69,1,Electronics,Books
5355,31,0,Movies,Music
5356,55,0,Education,Gaming
5357,40,0,Electronics,Movies
5358,63,0,Fashion,Movies
5359,43,0,Education,Movies
5360,21,0,Books,Movies
5361,20,0,Electronics,Music
5362,33,0,Sports,Education
5363,36,1,Electronics,Gaming
5364,45,0,Gaming,Music
5365,40,0,Music,Books
5366,30,1,Electronics,Music
5367,65,0,Education,Books
5368,67,0,Sports,Books
5369,21,0,Books,Sports
5370,54,0,Fashion,Music
5371,50,0,Music,Electronics
5372,57,1,Gaming,Sports
5373,19,0,Gaming,Books
5374,27,0,Music,Electronics
5375,43,1,Music,Gaming
5376,61,1,Sports,Education
5377,29,0,Books,Sports
5378,45,0,Movies,Sports
5379,39,0,Movies,Fashion
5380,50,0,Sports,Electronics
5381,54,1,Gaming,Books
5382,32,0,Movies,Gaming
5383,60,1,Electronics,Movies
5384,51,0,Education,Electronics
5385,51,0,Music,Electronics
5386,52,1,Education,Fashion
5387,25,0,Movies,Fashion
5388,61,0,Books,Electronics
5389,54,1,Music,Gaming
5390,53,0,Fashion,Movies
5391,38,1,Music,Electronics
5392,61,0,Books,Movies
5393,29,1,Education,Books
5394,68,0,Books,Music
5395,69,0,Fashion,Movies
5396,28,0,Books,Movies
5397,25,1,Electronics,Fashion
5398,25,0,Movies,Books
5399,25,0,Education,Sports
5400,31,0,Music,Fashion
5401,60,0,Music,Sports
5402,38,0,Fashion,Music
5403,52,0,Movies,Electronics
5404,32,0,Education,Music
5405,68,0,Education,Books
5406,69,1,Fashion,Sports
5407,22,0,Gaming,Electronics
5408,64,1,Music,Education
5409,61,0,Sports,Electronics
5410,34,0,Sports,Fashion
5411,44,0,Electronics,Fashion
5412,20,0,Gaming,Sports
5413,42,0,Music,Electronics
5414,56,0,Fashion,Gaming
5415,38,1,Sports,Movies
5416,48,1,Movies,Electronics
5417,43,0,Gaming,Sports
5418,38,1,Education,Gaming
5419,30,0,Fashion,Sports
5420,26,0,Gaming,Movies
5421,38,1,Gaming,Books
5422,39,0,Books,Electronics
5423,23,0,Electronics,Fashion
5424,43,0,Fashion,Sports
5425,63,1,Electronics,Education
5426,61,0,Sports,Electronics
5427,47,1,Music,Sports
5428,43,0,Electronics,Movies
5429,46,0,Education,Fashion
5430,25,0,Movies,Sports
5431,59,1,Books,Education
5432,52,0,Gaming,Books
5433,22,1,Fashion,Gaming
5434,49,0,Fashion,Books
5435,49,0,Movies,Education
5436,37,0,Books,Education
5437,19,0,Movies,Gaming
5438,35,0,Sports,Gaming
5439,46,1,Gaming,Books
5440,61,0,Education,Music
5441,61,0,Books,Gaming
5442,63,1,Fashion,Books
5443,37,0,Fashion,Books
5444,22,0,Books,Fashion
5445,51,0,Gaming,Electronics
5446,62,0,Movies,Books
5447,24,1,Fashion,Movies
5448,31,0,Electronics,Music
5449,50,1,Sports,Electronics
5450,64,0,Electronics,Movies
5451,49,0,Gaming,Movies
5452,56,0,Movies,Gaming
5453,39,0,Sports,Books
5454,41,0,Music,Sports
5455,55,0,Education,Electronics
5456,28,0,Gaming,Music
5457,23,1,Electronics,Sports
5458,68,0,Books,Sports
5459,44,0,Music,Fashion
5460,35,1,Music,Gaming
5461,56,0,Gaming,Books
5462,30,0,Music,Electronics
5463,47,1,Fashion,Electronics
5464,58,0,Electronics,Books
5465,51,0,Music,Books
5466,42,0,Movies,Sports
5467,53,1,Movies,Music
5468,36,0,Books,Movies
5469,49,0,Fashion,Sports
5470,54,0,Education,Fashion
5471,30,0,Music,Fashion
5472,26,1,Books,Electronics
5473,31,0,Electronics,Gaming
5474,54,0,Fashion,Sports
5475,45,0,Music,Gaming
5476,47,0,Music,Gaming
5477,43,1,Music,Books
5478,63,1,Movies,Books
5479,38,0,Gaming,Electronics
5480,20,0,Books,Fashion
5481,46,0,Books,Electronics
5482,52,1,Sports,Books
5483,29,0,Education,Electronics
5484,22,1,Books,Music
5485,28,0,Music,Fashion
5486,59,1,Education,Gaming
5487,48,0,Sports,Music
5488,66,1,Fashion,Electronics
5489,42,0,Fashion,Books
5490,32,1,Gaming,Movies
5491,55,0,Movies,Education
5492,42,0,Music,Fashion
5493,21,0,Education,Music
5494,44,1,Books,Movies
5495,49,0,Books,Movies
5496,69,0,Gaming,Movies
5497,58,0,Electronics,Fashion
5498,50,0,Movies,Gaming
5499,29,0,Fashion,Sports
5500,30,0,Electronics,Music
5501,21,1,Electronics,Education
5502,68,0,Sports,Gaming
5503,31,0,Gaming,Sports
5504,25,0,Books,Fashion
5505,55,1,Education,Gaming
5506,19,0,Gaming,Movies
5507,31,1,Gaming,Sports
5508,57,1,Movies,Books
5509,34,0,Fashion,Electronics
5510,49,0,Fashion,Music
5511,30,0,Sports,Music
5512,65,1,Electronics,Education
5513,54,0,Education,Movies
5514,55,1,Movies,Fashion
5515,40,0,Sports,Fashion
5516,42,0,Movies,Music
5517,60,0,Books,Fashion
5518,53,1,Sports,Electronics
5519,23,0,Sports,Fashion
5520,67,0,Electronics,Gaming
5521,57,0,Fashion,Sports
5522,25,0,Fashion,Sports
5523,51,1,Electronics,Gaming
5524,53,0,Sports,Education
5525,52,0,Sports,Music
5526,40,0,Books,Electronics
5527,68,1,Music,Gaming
5528,48,1,Music,Fashion
5529,37,0,Books,Gaming
5530,46,0,Movies,Gaming
5531,51,0,Fashion,Movies
5532,54,1,Movies,Fashion
5533,51,0,Electronics,Gaming
5534,22,0,Electronics,Education
5535,59,1,Music,Books
5536,32,0,Movies,Books
5537,26,0,Movies,Electronics
5538,42,1,Books,Gaming
5539,66,0,Gaming,Music
5540,65,0,Movies,Education
5541,60,0,Sports,Education
5542,21,0,Education,Books
5543,18,0,Music,Fashion
5544,46,0,Sports,Music
5545,58,0,Gaming,Books
5546,39,0,Education,Books
5547,25,0,Gaming,Fashion
5548,60,1,Fashion,Movies
5549,33,0,Books,Movies
5550,48,0,Fashion,Movies
5551,48,0,Fashion,Education
5552,61,0,Fashion,Books
5553,34,0,Education,Music
5554,46,0,Fashion,Gaming
5555,21,0,Movies,Electronics
5556,33,0,Movies,Books
5557,38,1,Fashion,Education
5558,57,0,Gaming,Music
5559,49,1,Sports,Electronics
5560,32,0,Fashion,Electronics
5561,66,0,Gaming,Books
5562,51,0,Education,Music
5563,65,0,Gaming,Electronics
5564,37,0,Fashion,Gaming
5565,22,0,Electronics,Music
5566,55,1,Books,Movies
5567,34,0,Gaming,Electronics
5568,50,1,Books,Education
5569,63,0,Electronics,Education
5570,23,1,Electronics,Fashion
5571,63,0,Sports,Education
5572,27,0,Books,Sports
5573,68,0,Fashion,Gaming
5574,21,0,Electronics,Education
5575,59,1,Electronics,Education
5576,51,0,Books,Music
5577,55,0,Music,Education
5578,65,0,Books,Fashion
5579,67,0,Fashion,Movies
5580,43,0,Education,Gaming
5581,26,0,Fashion,Sports
5582,59,1,Music,Sports
5583,33,0,Fashion,Books
5584,39,1,Electronics,Music
5585,27,1,Movies,Gaming
5586,47,0,Books,Electronics
5587,39,0,Electronics,Books
5588,65,0,Movies,Electronics
5589,20,0,Gaming,Books
5590,38,0,Electronics,Fashion
5591,53,1,Electronics,Fashion
5592,25,1,Gaming,Sports
5593,60,0,Fashion,Sports
5594,31,1,Movies,Books
5595,32,1,Gaming,Music
5596,35,1,Books,Movies
5597,40,0,Fashion,Electronics
5598,40,0,Sports,Electronics
5599,32,1,Movies,Fashion
5600,45,1,Books,Music
5601,57,0,Music,Electronics
5602,19,0,Music,Electronics
5603,61,0,Electronics,Music
5604,26,1,Fashion,Books
5605,34,1,Gaming,Movies
5606,54,0,Music,Movies
5607,68,0,Fashion,Gaming
5608,24,1,Gaming,Books
5609,29,1,Movies,Music
5610,50,0,Movies,Fashion
5611,40,1,Books,Sports
5612,62,0,Education,Music
5613,18,0,Music,Fashion
5614,62,0,Books,Education
5615,30,1,Electronics,Education
5616,49,0,Fashion,Education
5617,41,0,Fashion,Sports
5618,35,0,Fashion,Movies
5619,27,1,Education,Music
5620,64,0,Education,Gaming
5621,69,0,Books,Electronics
5622,40,0,Gaming,Music
5623,51,0,Movies,Books
5624,45,0,Books,Sports
5625,56,1,Fashion,Books
5626,23,0,Gaming,Fashion
5627,41,0,Music,Sports
5628,18,0,Gaming,Sports
5629,62,0,Gaming,Movies
5630,67,0,Music,Books
5631,56,0,Sports,Movies
5632,65,0,Gaming,Movies
5633,65,0,Education,Movies
5634,61,1,Education,Movies
5635,25,0,Sports,Movies
5636,64,1,Books,Music
5637,47,0,Gaming,Movies
5638,56,1,Sports,Gaming
5639,18,1,Books,Fashion
5640,28,0,Music,Electronics
5641,43,1,Sports,Education
5642,37,0,Electronics,Sports
5643,21,1,Education,Books
5644,40,0,Books,Electronics
5645,27,1,Music,Fashion
5646,50,1,Fashion,Sports
5647,67,1,Education,Books
5648,44,0,Gaming,Books
5649,27,0,Sports,Education
5650,22,0,Sports,Electronics
5651,38,1,Fashion,Electronics
5652,20,0,Fashion,Movies
5653,58,0,Electronics,Gaming
5654,19,0,Gaming,Fashion
5655,66,0,Electronics,Gaming
5656,51,0,Books,Gaming
5657,50,0,Books,Movies
5658,61,0,Fashion,Electronics
5659,59,0,Fashion,Sports
5660,42,0,Fashion,Electronics
5661,54,0,Sports,Electronics
5662,23,0,Electronics,Music
5663,36,0,Gaming,Books
5664,34,1,Fashion,Movies
5665,46,0,Fashion,Gaming
5666,60,0,Movies,Sports
5667,62,0,Gaming,Music
5668,24,0,Music,Sports
5669,41,0,Electronics,Sports
5670,60,0,Books,Fashion
5671,37,0,Electronics,Gaming
5672,43,0,Electronics,Music
5673,65,0,Fashion,Music
5674,65,0,Fashion,Electronics
5675,26,0,Gaming,Education
5676,43,0,Gaming,Music
5677,51,0,Education,Movies
5678,68,0,Movies,Music
5679,58,1,Movies,Gaming
5680,42,1,Sports,Movies
5681,21,0,Fashion,Sports
5682,69,1,Books,Music
5683,23,0,Gaming,Books
5684,29,0,Sports,Movies
5685,65,0,Electronics,Fashion
5686,50,0,Gaming,Books
5687,32,0,Books,Education
5688,31,1,Education,Sports
5689,31,1,Music,Gaming
5690,63,0,Gaming,Education
5691,39,1,Gaming,Books
5692,29,0,Electronics,Education
5693,27,1,Music,Gaming
5694,30,0,Gaming,Books
5695,68,0,Movies,Electronics
5696,65,0,Books,Electronics
5697,52,1,Music,Movies
5698,57,1,Music,Electronics
5699,61,0,Sports,Fashion
5700,52,0,Fashion,Music
5701,30,0,Books,Electronics
5702,60,1,Sports,Music
5703,29,0,Electronics,Education
5704,29,0,Movies,Books
5705,42,0,Sports,Gaming
5706,20,1,Electronics,Fashion
5707,40,0,Movies,Electronics
5708,59,1,Electronics,Music
5709,57,0,Education,Electronics
5710,28,0,Electronics,Sports
5711,44,0,Books,Sports
5712,65,0,Electronics,Sports
5713,39,0,Movies,Sports
5714,39,0,Sports,Fashion
5715,63,1,Gaming,Music
5716,63,0,Music,Books
5717,31,0,Books,Sports
5718,57,0,Gaming,Music
5719,40,0,Books,Music
5720,46,1,Fashion,Electronics
5721,68,1,Gaming,Sports
5722,55,0,Electronics,Sports
5723,42,0,Fashion,Books
5724,69,0,Education,Electronics
5725,32,0,Books,Gaming
5726,27,0,Sports,Books
5727,33,1,Fashion,Education
5728,36,0,Fashion,Music
5729,22,1,Music,Sports
5730,31,0,Fashion,Sports
5731,25,0,Movies,Fashion
5732,33,0,Gaming,Electronics
5733,54,1,Gaming,Books
5734,21,0,Sports,Music
5735,34,0,Books,Fashion
5736,23,1,Education,Electronics
5737,53,1,Electronics,Fashion
5738,65,1,Movies,Music
5739,65,1,Books,Movies
5740,53,0,Books,Movies
5741,21,1,Music,Books
5742,59,0,Movies,Books
5743,67,0,Books,Sports
5744,63,0,Music,Fashion
5745,50,0,Books,Electronics
5746,32,0,Fashion,Gaming
5747,22,1,Education,Fashion
5748,55,0,Education,Fashion
5749,29,0,Education,Music
5750,53,1,Fashion,Electronics
5751,38,1,Education,Electronics
5752,25,0,Music,Education
5753,49,1,Movies,Sports
5754,19,1,Gaming,Education
5755,34,0,Fashion,Movies
5756,21,0,Music,Movies
5757,55,1,Music,Fashion
5758,18,0,Books,Gaming
5759,69,0,Gaming,Movies
5760,60,1,Education,Fashion
5761,34,1,Electronics,Music
5762,62,1,Electronics,Gaming
5763,35,0,Sports,Gaming
5764,33,0,Electronics,Fashion
5765,35,0,Books,Sports
5766,34,1,Gaming,Books
5767,68,0,Gaming,Education
5768,31,1,Books,Fashion
5769,32,0,Gaming,Education
5770,65,1,Education,Music
5771,44,1,Books,Sports
5772,54,0,Education,Sports
5773,49,0,Education,Electronics
5774,23,0,Books,Fashion
5775,63,0,Books,Movies
5776,46,1,Gaming,Books
5777,26,1,Gaming,Fashion
5778,43,0,Books,Sports
5779,44,1,Music,Movies
5780,18,0,Education,Books
5781,33,0,Education,Electronics
5782,28,0,Movies,Sports
5783,18,0,Electronics,Music
5784,26,1,Fashion,Movies
5785,61,0,Fashion,Gaming
5786,66,0,Sports,Fashion
5787,56,1,Electronics,Music
5788,55,1,Gaming,Electronics
5789,41,0,Music,Education
5790,36,1,Gaming,Sports
5791,19,1,Sports,Electronics
5792,49,0,Sports,Education
5793,45,1,Electronics,Education
5794,57,1,Gaming,Fashion
5795,57,1,Movies,Gaming
5796,25,0,Fashion,Electronics
5797,29,0,Fashion,Electronics
5798,63,1,Movies,Sports
5799,62,0,Books,Sports
5800,66,0,Education,Gaming
5801,26,0,Gaming,Movies
5802,18,0,Sports,Gaming
5803,24,1,Movies,Books
5804,25,1,Electronics,Books
5805,62,0,Gaming,Fashion
5806,24,0,Movies,Books
5807,54,1,Sports,Fashion
5808,44,0,Gaming,Sports
5809,56,0,Education,Movies
5810,44,0,Fashion,Gaming
5811,21,0,Gaming,Fashion
5812,65,0,Gaming,Education
5813,20,0,Electronics,Music
5814,45,0,Sports,Electronics
5815,48,0,Fashion,Sports
5816,39,0,Music,Electronics
5817,66,0,Fashion,Movies
5818,40,0,Fashion,Movies
5819,42,1,Music,Electronics
5820,37,1,Gaming,Fashion
5821,59,0,Electronics,Movies
5822,65,0,Fashion,Gaming
5823,20,1,Education,Music
5824,47,0,Books,Electronics
5825,62,0,Sports,Gaming
5826,24,0,Sports,Movies
5827,49,0,Fashion,Music
5828,47,0,Gaming,Books
5829,38,1,Music,Books
5830,37,1,Sports,Gaming
5831,35,1,Electronics,Sports
5832,60,1,Music,Electronics
5833,28,1,Movies,Fashion
5834,65,0,Books,Gaming
5835,54,0,Education,Music
5836,65,0,Education,Sports
5837,23,0,Gaming,Fashion
5838,31,0,Music,Education
5839,37,0,Gaming,Movies
5840,61,1,Music,Electronics
5841,43,0,Fashion,Movies
5842,31,0,Gaming,Fashion
5843,53,1,Fashion,Music
5844,39,0,Fashion,Music
5845,44,0,Gaming,Sports
5846,27,0,Movies,Education
5847,38,0,Gaming,Music
5848,50,0,Movies,Gaming
5849,59,0,Books,Electronics
5850,53,1,Books,Electronics
5851,21,0,Electronics,Music
5852,66,1,Gaming,Electronics
5853,68,1,Education,Music
5854,22,0,Books,Gaming
5855,40,0,Education,Movies
5856,54,0,Electronics,Gaming
5857,50,0,Movies,Education
5858,55,0,Gaming,Books
5859,22,1,Sports,Education
5860,68,0,Education,Movies
5861,35,0,Gaming,Electronics
5862,64,0,Sports,Education
5863,45,0,Education,Electronics
5864,30,1,Music,Education
5865,40,0,Education,Sports
5866,63,0,Gaming,Electronics
5867,33,0,Music,Education
5868,53,0,Sports,Music
5869,41,1,Movies,Fashion
5870,62,0,Movies,Fashion
5871,22,0,Gaming,Music
5872,55,0,Sports,Electronics
5873,56,0,Gaming,Electronics
5874,57,0,Electronics,Books
5875,35,1,Fashion,Education
5876,63,1,Music,Education
5877,54,1,Music,Fashion
5878,32,0,Fashion,Music
5879,67,0,Gaming,Books
5880,20,0,Gaming,Books
5881,48,1,Gaming,Education
5882,65,0,Electronics,Education
5883,34,0,Gaming,Books
5884,28,0,Gaming,Music
5885,46,1,Fashion,Movies
5886,34,0,Music,Movies
5887,69,0,Fashion,Movies
5888,61,1,Sports,Electronics
5889,44,0,Fashion,Music
5890,43,0,Books,Gaming
5891,29,1,Gaming,Education
5892,19,1,Movies,Education
5893,51,0,Fashion,Sports
5894,69,0,Sports,Electronics
5895,52,0,Books,Electronics
5896,50,0,Gaming,Electronics
5897,26,0,Fashion,Electronics
5898,26,0,Books,Music
5899,20,0,Gaming,Electronics
5900,53,0,Fashion,Movies
5901,45,0,Music,Books
5902,35,0,Sports,Gaming
5903,22,0,Sports,Fashion
5904,39,0,Sports,Music
5905,29,1,Sports,Gaming
5906,64,1,Gaming,Education
5907,44,1,Movies,Gaming
5908,47,1,Electronics,Sports
5909,22,1,Books,Fashion
5910,59,0,Electronics,Gaming
5911,59,0,Books,Electronics
5912,38,1,Education,Movies
5913,37,0,Books,Electronics
5914,48,0,Fashion,Sports
5915,47,0,Movies,Books
5916,61,0,Books,Electronics
5917,43,1,Education,Gaming
5918,57,0,Music,Education
5919,32,0,Sports,Movies
5920,28,0,Books,Movies
5921,18,0,Electronics,Movies
5922,33,0,Books,Movies
5923,59,1,Books,Fashion
5924,34,0,Gaming,Sports
5925,52,0,Music,Gaming
5926,38,0,Education,Gaming
5927,20,0,Fashion,Books
5928,38,0,Movies,Electronics
5929,41,0,Fashion,Gaming
5930,21,0,Electronics,Books
5931,57,0,Music,Fashion
5932,19,0,Education,Movies
5933,65,1,Electronics,Fashion
5934,55,0,Movies,Electronics
5935,63,1,Sports,Music
5936,38,0,Electronics,Music
5937,60,0,Electronics,Music
5938,26,0,Fashion,Books
5939,41,0,Music,Electronics
5940,51,0,Sports,Electronics
5941,58,1,Music,Books
5942,67,0,Sports,Electronics
5943,69,0,Fashion,Sports
5944,25,0,Movies,Sports
5945,41,0,Sports,Electronics
5946,60,1,Music,Gaming
5947,51,1,Movies,Sports
5948,55,0,Education,Sports
5949,41,0,Gaming,Books
5950,38,0,Movies,Books
5951,68,0,Sports,Gaming
5952,30,0,Movies,Sports
5953,49,0,Books,Music
5954,31,0,Movies,Books
5955,34,0,Sports,Gaming
5956,62,1,Education,Sports
5957,54,0,Education,Sports
5958,19,0,Movies,Education
5959,40,0,Music,Movies
5960,22,1,Books,Music
5961,30,0,Gaming,Sports
5962,57,0,Sports,Music
5963,41,0,Music,Fashion
5964,57,0,Books,Movies
5965,61,0,Fashion,Electronics
5966,19,0,Movies,Music
5967,52,0,Gaming,Fashion
5968,24,0,Music,Sports
5969,54,0,Electronics,Books
5970,25,1,Fashion,Education
5971,65,0,Music,Sports
5972,41,0,Fashion,Sports
5973,59,1,Sports,Electronics
5974,56,0,Sports,Gaming
5975,19,0,Music,Fashion
5976,26,0,Fashion,Education
5977,20,0,Music,Electronics
5978,39,0,Electronics,Sports
5979,59,0,Electronics,Gaming
5980,44,0,Music,Books
5981,39,1,Education,Movies
5982,36,0,Music,Books
5983,36,0,Books,Movies
5984,43,0,Movies,Music
5985,53,0,Sports,Music
5986,64,0,Sports,Electronics
5987,44,0,Movies,Gaming
5988,67,0,Books,Music
5989,30,0,Gaming,Music
5990,31,1,Gaming,Fashion
5991,30,1,Music,Books
5992,43,0,Sports,Electronics
5993,31,0,Education,Sports
5994,18,1,Electronics,Sports
5995,66,0,Gaming,Electronics
5996,20,0,Books,Movies
5997,67,1,Fashion,Music
5998,43,0,Music,Movies
5999,57,0,Gaming,Books
6000,68,0,Electronics,Sports
6001,57,0,Electronics,Gaming
6002,24,0,Electronics,Movies
6003,69,0,Movies,Books
6004,44,0,Gaming,Electronics
6005,39,1,Electronics,Sports
6006,29,0,Electronics,Books
6007,27,0,Education,Electronics
6008,63,0,Gaming,Music
6009,26,0,Movies,Fashion
6010,57,0,Music,Education
6011,67,0,Music,Sports
6012,38,1,Books,Music
6013,24,0,Music,Sports
6014,28,1,Electronics,Movies
6015,62,0,Movies,Gaming
6016,67,1,Education,Sports
6017,25,0,Books,Education
6018,41,0,Music,Movies
6019,43,0,Books,Electronics
6020,53,0,Sports,Electronics
6021,20,1,Electronics,Fashion
6022,54,1,Books,Sports
6023,35,1,Gaming,Books
6024,60,0,Fashion,Electronics
6025,20,0,Sports,Gaming
6026,25,0,Music,Education
6027,29,1,Electronics,Gaming
6028,42,1,Electronics,Sports
6029,59,0,Electronics,Books
6030,31,0,Electronics,Sports
6031,30,1,Books,Sports
6032,29,0,Music,Gaming
6033,21,0,Gaming,Fashion
6034,61,0,Fashion,Books
6035,55,0,Education,Electronics
6036,27,0,Fashion,Sports
6037,34,0,Fashion,Education
6038,26,0,Gaming,Music
6039,26,1,Education,Music
6040,58,1,Books,Music
6041,28,0,Sports,Music
6042,49,1,Education,Music
6043,37,0,Education,Fashion
6044,25,1,Music,Education
6045,60,0,Education,Books
6046,36,0,Books,Sports
6047,35,0,Movies,Gaming
6048,56,0,Books,Sports
6049,53,0,Sports,Gaming
6050,61,0,Sports,Gaming
6051,37,1,Books,Electronics
6052,45,0,Education,Electronics
6053,58,0,Sports,Electronics
6054,44,0,Sports,Movies
6055,18,0,Gaming,Books
6056,26,1,Education,Electronics
6057,49,0,Music,Books
6058,62,0,Music,Education
6059,37,0,Movies,Gaming
6060,18,1,Education,Music
6061,22,0,Fashion,Education
6062,53,0,Books,Fashion
6063,26,0,Sports,Fashion
6064,21,0,Gaming,Sports
6065,42,0,Sports,Education
6066,27,0,Gaming,Books
6067,24,0,Books,Sports
6068,21,0,Gaming,Books
6069,53,0,Movies,Education
6070,35,0,Books,Fashion
6071,44,0,Education,Electronics
6072,54,0,Books,Fashion
6073,29,0,Electronics,Movies
6074,43,0,Fashion,Sports
6075,53,0,Electronics,Movies
6076,46,1,Education,Fashion
6077,33,1,Movies,Electronics
6078,46,1,Books,Sports
6079,35,0,Gaming,Books
6080,33,0,Fashion,Movies
6081,19,0,Gaming,Movies
6082,56,1,Music,Electronics
6083,22,1,Education,Fashion
6084,53,0,Music,Electronics
6085,18,1,Electronics,Gaming
6086,58,1,Gaming,Music
6087,49,1,Gaming,Books
6088,32,1,Movies,Books
6089,69,1,Gaming,Books
6090,29,1,Movies,Music
6091,34,0,Education,Movies
6092,68,0,Gaming,Electronics
6093,45,0,Electronics,Gaming
6094,39,0,Sports,Electronics
6095,29,0,Sports,Electronics
6096,64,1,Electronics,Books
6097,38,0,Movies,Books
6098,25,0,Books,Music
6099,23,0,Books,Sports
6100,50,0,Sports,Music
6101,23,1,Gaming,Sports
6102,56,0,Gaming,Electronics
6103,31,0,Sports,Gaming
6104,56,1,Movies,Sports
6105,57,1,Sports,Books
6106,35,1,Sports,Fashion
6107,55,0,Movies,Gaming
6108,19,0,Movies,Gaming
6109,40,0,Electronics,Books
6110,28,1,Fashion,Music
6111,19,0,Education,Music
6112,57,0,Movies,Education
6113,39,1,Sports,Books
6114,57,1,Music,Gaming
6115,30,1,Books,Fashion
6116,69,0,Fashion,Sports
6117,65,0,Education,Books
6118,29,0,Electronics,Gaming
6119,35,1,Education,Sports
6120,35,1,Music,Electronics
6121,33,1,Fashion,Sports
6122,46,0,Books,Fashion
6123,45,1,Electronics,Music
6124,53,0,Music,Sports
6125,31,0,Electronics,Movies
6126,49,0,Sports,Movies
6127,69,0,Books,Electronics
6128,37,0,Electronics,Music
6129,40,1,Movies,Education
6130,55,1,Sports,Music
6131,47,0,Fashion,Education
6132,51,0,Fashion,Education
6133,61,0,Books,Electronics
6134,32,0,Movies,Education
6135,49,0,Music,Sports
6136,66,0,Education,Music
6137,44,0,Music,Movies
6138,45,0,Movies,Gaming
6139,18,1,Education,Fashion
6140,48,0,Music,Sports
6141,50,0,Electronics,Education
6142,35,0,Music,Fashion
6143,40,0,Music,Movies
6144,47,0,Education,Electronics
6145,33,1,Movies,Gaming
6146,62,0,Electronics,Fashion
6147,29,0,Gaming,Education
6148,41,0,Sports,Gaming
6149,37,0,Fashion,Sports
6150,21,0,Education,Electronics
6151,45,0,Sports,Music
6152,64,1,Gaming,Fashion
6153,68,0,Sports,Gaming
6154,37,1,Books,Fashion
6155,37,0,Gaming,Music
6156,27,1,Books,Sports
6157,54,1,Education,Movies
6158,36,0,Fashion,Sports
6159,66,1,Music,Fashion
6160,27,0,Gaming,Movies
6161,55,0,Gaming,Fashion
6162,62,0,Movies,Books
6163,19,1,Electronics,Music
6164,22,0,Music,Education
6165,27,1,Books,Movies
6166,19,1,Education,Movies
6167,58,0,Music,Fashion
6168,37,0,Books,Electronics
6169,51,1,Education,Music
6170,48,0,Fashion,Movies
6171,36,0,Fashion,Music
6172,37,0,Movies,Music
6173,56,1,Fashion,Sports
6174,65,0,Education,Fashion
6175,64,0,Books,Education
6176,63,0,Movies,Electronics
6177,52,0,Education,Electronics
6178,59,0,Sports,Fashion
6179,23,0,Books,Electronics
6180,34,0,Education,Fashion
6181,67,0,Electronics,Movies
6182,57,0,Music,Gaming
6183,49,0,Electronics,Books
6184,54,1,Movies,Books
6185,44,0,Music,Fashion
6186,48,0,Fashion,Electronics
6187,55,0,Movies,Books
6188,61,0,Sports,Movies
6189,28,1,Books,Sports
6190,34,1,Sports,Electronics
6191,51,0,Education,Fashion
6192,28,0,Sports,Education
6193,55,0,Gaming,Sports
6194,63,0,Gaming,Electronics
6195,43,1,Movies,Fashion
6196,56,1,Movies,Books
6197,25,0,Gaming,Music
6198,33,1,Music,Education
6199,40,0,Fashion,Gaming
6200,39,0,Sports,Fashion
6201,66,1,Fashion,Movies
6202,19,1,Sports,Fashion
6203,50,1,Movies,Electronics
6204,36,1,Movies,Music
6205,50,1,Education,Movies
6206,62,0,Fashion,Movies
6207,34,0,Gaming,Electronics
6208,20,0,Fashion,Music
6209,48,1,Education,Music
6210,63,0,Music,Movies
6211,52,0,Music,Sports
6212,68,1,Music,Sports
6213,33,1,Education,Sports
6214,68,1,Gaming,Sports
6215,54,0,Electronics,Music
6216,53,0,Electronics,Education
6217,62,0,Gaming,Electronics
6218,51,1,Fashion,Music
6219,22,0,Movies,Education
6220,67,0,Sports,Music
6221,32,0,Music,Books
6222,33,0,Movies,Electronics
6223,30,1,Gaming,Books
6224,52,1,Gaming,Music
6225,36,1,Electronics,Movies
6226,23,0,Education,Gaming
6227,39,0,Electronics,Books
6228,56,0,Electronics,Sports
